Unnamed: 0,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,repay_fail
481,399398,442050,25000.0,25000.0,7902.97,36 months,14.74,863.42,4 years,MORTGAGE,120000.0,Verified,May-09,Does not meet the credit policy. Status:Fully Paid,home_improvement,201xx,VA,24.18,0.0,Sep-98,3.0,,20.0,0.0,311616.0,80.20%,31.0,28214.36264,8811.68,25000.0,3214.36,May-10,18721.74,Jun-10,Jun-10,0
22869,786752,990222,5200.0,5200.0,5200.0,36 months,8.49,164.13,< 1 year,MORTGAGE,61250.0,Source Verified,Jun-11,Fully Paid,debt_consolidation,029xx,RI,15.8,0.0,Oct-95,2.0,,11.0,0.0,16955.0,35.60%,14.0,5719.574813,5719.57,5200.0,519.57,Jan-13,2947.5,,Jun-16,0
17498,645610,826091,11200.0,11200.0,11200.0,36 months,14.46,385.3,5 years,MORTGAGE,57000.0,Verified,Jan-11,Fully Paid,debt_consolidation,264xx,WV,18.61,0.0,Jan-91,1.0,35.0,8.0,0.0,11944.0,83.50%,13.0,13871.97574,13871.98,11200.0,2671.98,Jan-14,387.59,,Jan-14,0
12142,733556,929933,6000.0,6000.0,6000.0,36 months,7.29,186.06,10+ years,RENT,61000.0,Not Verified,Apr-11,Fully Paid,moving,065xx,CT,15.64,0.0,Feb-91,1.0,,12.0,0.0,15085.0,21.90%,29.0,6598.790004,6598.79,6000.0,598.79,Apr-13,2516.64,,Jun-16,0
7031,373540,391270,15000.0,15000.0,7050.0,36 months,11.89,497.46,< 1 year,MORTGAGE,60000.0,Verified,Jan-09,Fully Paid,debt_consolidation,330xx,FL,12.42,0.0,Jul-02,3.0,,15.0,0.0,31563.0,40.50%,19.0,15727.9853,7392.17,15000.0,727.99,Nov-09,3748.47,,Feb-16,0
6246,496277,635870,7750.0,7750.0,7700.0,36 months,7.51,241.1,10+ years,MORTGAGE,78000.0,Not Verified,Mar-10,Fully Paid,small_business,337xx,FL,13.63,0.0,Jan-91,0.0,,11.0,0.0,147451.0,4.70%,31.0,8679.704739,8623.71,7750.0,929.7,Apr-13,260.2,,Mar-13,0
28814,1039478,1269412,21500.0,21500.0,21475.0,60 months,19.03,558.08,4 years,RENT,43000.0,Verified,Dec-11,Charged Off,debt_consolidation,021xx,MA,18.28,0.0,Oct-06,0.0,,11.0,0.0,11943.0,51.10%,12.0,26835.64,26804.61,15422.96,11362.13,Jan-16,558.08,,Jun-16,1
12586,583146,749364,4000.0,4000.0,4000.0,36 months,11.12,131.19,1 year,RENT,51000.0,Verified,Sep-10,Fully Paid,car,207xx,MD,12.73,0.0,Nov-04,0.0,,12.0,0.0,6311.0,65.10%,12.0,4474.990943,4474.99,4000.0,474.99,Nov-12,373.77,,Sep-13,0
21363,450193,553537,6000.0,6000.0,5900.0,36 months,14.61,206.86,10+ years,MORTGAGE,53360.32,Not Verified,Oct-09,Charged Off,debt_consolidation,945xx,CA,22.72,0.0,Jun-00,1.0,,12.0,0.0,22978.0,83.90%,24.0,6929.75,6814.51,5133.61,1796.14,Oct-12,207.29,,Jun-16,1
19883,792705,997144,5600.0,5600.0,5600.0,36 months,5.99,170.34,2 years,RENT,81600.0,Not Verified,Jun-11,Fully Paid,car,010xx,MA,8.47,0.0,Jan-97,2.0,,7.0,0.0,232.0,2.30%,14.0,6132.140777,6132.14,5600.0,532.14,Jul-14,172.76,,Jul-14,0
249,475297,601555,10000.0,10000.0,9800.0,36 months,8.94,317.72,10+ years,MORTGAGE,88000.0,Not Verified,Jan-10,Fully Paid,credit_card,080xx,NJ,15.35,0.0,Oct-90,1.0,,9.0,0.0,19490.0,56.50%,29.0,11438.57285,11209.8,10000.0,1438.57,Jan-13,349.39,,Feb-13,0
27992,483785,615712,3000.0,3000.0,3000.0,36 months,7.51,93.33,5 years,MORTGAGE,70000.0,Not Verified,Feb-10,Fully Paid,other,403xx,KY,11.49,0.0,Mar-01,4.0,,11.0,0.0,9574.0,36%,16.0,3193.767457,3193.77,3000.0,193.77,Feb-11,2172.48,,Feb-11,0
10804,698839,890320,8500.0,8500.0,8500.0,36 months,10.37,275.76,10+ years,MORTGAGE,220000.0,Verified,Mar-11,Fully Paid,small_business,063xx,CT,18.87,0.0,Apr-89,0.0,,17.0,0.0,146762.0,87.30%,35.0,9926.940707,9926.94,8500.0,1426.94,Mar-14,283.69,,Mar-14,0
14809,501812,645113,5000.0,5000.0,5000.0,36 months,7.14,154.7,3 years,MORTGAGE,77000.0,Source Verified,Apr-10,Fully Paid,other,194xx,PA,2.34,0.0,Aug-93,1.0,,5.0,0.0,8390.0,46.60%,28.0,5285.550323,5285.55,5000.0,285.55,Apr-11,3740.76,,Apr-11,0
31172,559490,720217,5500.0,5500.0,5000.0,36 months,10.75,179.42,9 years,MORTGAGE,80004.0,Source Verified,Aug-10,Fully Paid,debt_consolidation,740xx,OK,6.67,0.0,Apr-92,1.0,,9.0,0.0,15211.0,65.30%,19.0,5597.865876,5089.01,5500.0,97.87,Nov-10,1.93,,May-16,0
6880,996349,1221189,13200.0,13200.0,13200.0,60 months,10.65,284.71,1 year,RENT,60000.0,Verified,Oct-11,Fully Paid,wedding,301xx,GA,17.26,0.0,Oct-01,1.0,,10.0,0.0,7795.0,36.90%,17.0,15872.33753,15872.34,13200.0,2672.34,Mar-14,8236.27,,Mar-14,0
3019,1048015,1279149,16000.0,16000.0,16000.0,60 months,12.42,359.32,10+ years,RENT,40000.0,Source Verified,Dec-11,Current,debt_consolidation,072xx,NJ,12.39,0.0,Mar-01,0.0,,8.0,0.0,18531.0,85.90%,27.0,19048.15,19048.15,13578.82,5469.33,Jun-16,359.32,Jul-16,Jun-16,0
30395,381727,410501,5250.0,5250.0,4800.0,36 months,9.63,168.5,3 years,MORTGAGE,65004.0,Verified,Mar-09,Fully Paid,credit_card,551xx,MN,20.16,0.0,Nov-99,1.0,,9.0,0.0,25147.0,60.30%,26.0,5846.432066,5345.31,5250.0,596.43,Sep-10,2989.93,,Oct-10,0
33422,968563,1189543,7000.0,7000.0,7000.0,36 months,16.29,247.11,10+ years,MORTGAGE,80000.0,Not Verified,Sep-11,Fully Paid,debt_consolidation,740xx,OK,10.93,0.0,May-92,3.0,,10.0,0.0,12806.0,69.20%,21.0,8315.897557,8315.9,7000.0,1315.9,Mar-13,4368.7,,May-16,0
25234,887259,1103407,8000.0,8000.0,7750.0,60 months,11.71,176.79,10+ years,MORTGAGE,113592.0,Not Verified,Sep-11,Fully Paid,car,916xx,CA,0.96,0.0,Nov-00,0.0,,2.0,0.0,3036.0,17.20%,11.0,8211.790021,7955.17,8000.0,211.79,Jan-12,5861.79,,Jan-12,0
32048,686343,876136,15875.0,15875.0,15875.0,60 months,14.91,376.92,< 1 year,RENT,42000.0,Verified,Mar-11,Charged Off,debt_consolidation,551xx,MN,29.0,0.0,Sep-00,0.0,,9.0,0.0,36542.0,86.20%,17.0,1450.68,1450.68,360.33,390.91,May-11,376.92,,Mar-16,1
31489,482197,613364,15000.0,15000.0,14975.0,36 months,13.11,506.18,7 years,OWN,87000.0,Not Verified,Feb-10,Fully Paid,debt_consolidation,210xx,MD,11.24,0.0,Sep-88,1.0,27.0,19.0,0.0,17354.0,38.20%,53.0,18223.12181,18192.75,15000.0,3223.12,Feb-13,535.87,,Feb-13,0
23746,800944,1006483,15000.0,15000.0,14964.63751,36 months,7.49,466.53,10+ years,RENT,40000.0,Not Verified,Jul-11,Fully Paid,debt_consolidation,111xx,NY,9.69,0.0,Apr-98,0.0,,8.0,0.0,9785.0,21.50%,18.0,16794.85415,16752.91,15000.0,1794.85,Jul-14,500.89,,Jul-14,0
4394,691395,881969,24000.0,24000.0,23718.57276,60 months,17.51,603.07,5 years,RENT,62000.0,Verified,Mar-11,Fully Paid,debt_consolidation,923xx,CA,19.61,0.0,Nov-98,0.0,,12.0,0.0,16455.0,83.10%,37.0,33847.26411,33321.86,24000.0,9847.26,Mar-14,12796.77,,Jun-16,0
19380,551973,711297,6000.0,6000.0,6000.0,60 months,13.98,139.55,10+ years,MORTGAGE,34464.0,Not Verified,Jul-10,Fully Paid,other,737xx,OK,7.31,0.0,Sep-96,1.0,,7.0,1.0,5664.0,33.10%,29.0,8141.402141,8141.4,6000.0,2141.4,Mar-14,2287.55,,Mar-14,0
13650,891622,1108421,12000.0,12000.0,12000.0,36 months,16.77,426.47,< 1 year,MORTGAGE,44004.0,Verified,Sep-11,Charged Off,home_improvement,597xx,MT,14.29,0.0,Jun-05,2.0,45.0,6.0,0.0,0.0,0%,11.0,10150.19,10150.19,6593.9,2787.98,Sep-13,25.08,,Jan-14,1
37138,388587,422149,6800.0,6800.0,4950.0,36 months,14.11,232.76,1 year,RENT,37500.0,Not Verified,Apr-09,Fully Paid,small_business,402xx,KY,10.3,1.0,Nov-98,2.0,20.0,5.0,0.0,1356.0,17.40%,11.0,7034.422291,5120.64,6800.0,234.42,Jul-09,6569.3,,Jan-15,0
29395,676629,864632,5000.0,5000.0,5000.0,36 months,5.79,151.64,10+ years,MORTGAGE,130000.0,Source Verified,Feb-11,Fully Paid,debt_consolidation,060xx,CT,6.25,0.0,Jan-89,0.0,37.0,14.0,0.0,1172.0,2.60%,43.0,5458.819817,5458.82,5000.0,458.82,Mar-14,173.49,,Jul-15,0
14870,827490,1036445,4550.0,4550.0,4550.0,36 months,15.23,158.25,2 years,RENT,42000.0,Source Verified,Jul-11,Fully Paid,debt_consolidation,981xx,WA,7.0,0.0,Jan-98,1.0,48.0,5.0,1.0,2406.0,37.60%,9.0,4926.946042,4926.95,4550.0,376.95,Apr-12,10.63,,Apr-12,0
26217,535006,691375,15000.0,15000.0,14975.0,60 months,11.86,332.61,2 years,OWN,74000.0,Source Verified,Jul-10,Fully Paid,debt_consolidation,070xx,NJ,18.07,0.0,Jul-98,1.0,,9.0,0.0,12849.0,49.10%,20.0,18651.42459,18620.34,15000.0,3651.42,May-13,4159.07,,Jun-16,0
6283,729375,925147,18000.0,18000.0,18000.0,36 months,11.99,597.78,5 years,MORTGAGE,125000.0,Source Verified,Jul-11,Fully Paid,debt_consolidation,068xx,CT,9.5,1.0,Jul-89,0.0,4.0,13.0,0.0,84148.0,34.80%,27.0,21231.20935,21231.21,18000.0,3231.21,Mar-14,503.08,,Sep-15,0
37043,546531,689345,14500.0,14500.0,14500.0,36 months,7.88,453.58,5 years,RENT,31000.0,Source Verified,Jul-10,Fully Paid,debt_consolidation,559xx,MN,21.14,0.0,Dec-80,1.0,,8.0,0.0,25528.0,68.60%,14.0,16284.95389,16284.95,14500.0,1784.95,Mar-13,2689.4,,Mar-13,0
3708,360501,368309,3900.0,3900.0,3746.41821,36 months,10.51,126.78,1 year,MORTGAGE,75000.0,Not Verified,Nov-08,Fully Paid,credit_card,941xx,CA,20.23,0.0,Mar-96,0.0,30.0,6.0,0.0,4508.0,30.70%,15.0,4541.212933,4361.69,3900.0,641.21,May-11,872.99,,Feb-13,0
25754,1063515,1296083,11500.0,11500.0,11500.0,36 months,12.42,384.28,< 1 year,RENT,38500.0,Source Verified,Dec-11,Fully Paid,credit_card,200xx,DC,13.06,0.0,Oct-04,0.0,,8.0,0.0,10838.0,89.60%,15.0,13853.32067,13853.32,11500.0,2334.11,Dec-14,392.68,,Dec-14,0
24673,402988,448061,14400.0,14400.0,11239.93096,36 months,12.84,484.1,9 years,RENT,60996.0,Source Verified,May-09,Fully Paid,debt_consolidation,021xx,MA,10.21,0.0,Oct-94,0.0,40.0,10.0,0.0,4057.0,28.40%,32.0,17427.81568,13182.94,14400.0,3027.82,May-12,487.6,,Jun-16,0
5467,513777,663892,12000.0,12000.0,11660.54,36 months,10.99,392.83,1 year,RENT,82560.0,Not Verified,May-10,Fully Paid,credit_card,925xx,CA,17.02,0.0,Dec-94,1.0,68.0,13.0,1.0,9427.0,66.40%,31.0,14142.34488,13690.6,12000.0,2142.35,May-13,434.32,,May-15,0
8443,493351,631161,16000.0,16000.0,16000.0,36 months,16.45,566.04,10+ years,MORTGAGE,78000.0,Not Verified,Mar-10,Fully Paid,home_improvement,917xx,CA,1.34,0.0,Nov-95,2.0,52.0,3.0,0.0,3694.0,64.80%,7.0,19809.1103,19809.11,16000.0,3809.11,Mar-12,6811.72,,Apr-12,0
35075,563198,724705,1250.0,1250.0,1250.0,36 months,13.23,42.26,4 years,RENT,195000.0,Source Verified,Aug-10,Fully Paid,vacation,100xx,NY,0.15,1.0,Oct-06,0.0,9.0,5.0,0.0,94.0,0.30%,6.0,1508.688352,1508.69,1250.0,258.69,Jan-13,328.64,,Feb-13,0
1764,671932,858937,9000.0,9000.0,9000.0,60 months,10.74,194.52,2 years,OWN,60000.0,Source Verified,Feb-11,Charged Off,debt_consolidation,080xx,NJ,7.76,0.0,Sep-04,0.0,28.0,7.0,0.0,1814.0,47.70%,13.0,8615.88,8615.88,5776.62,2388.9,Aug-14,194.52,,Jan-15,1
30005,1062535,1294602,3000.0,3000.0,3000.0,36 months,9.91,96.68,,MORTGAGE,42000.0,Not Verified,Dec-11,Fully Paid,renewable_energy,551xx,MN,4.29,0.0,Apr-05,0.0,,3.0,0.0,5289.0,33.30%,3.0,3480.27,3480.27,3000.0,480.27,Dec-14,101.19,,Dec-14,0
35491,860654,1073471,16000.0,16000.0,15975.0,36 months,17.49,574.36,2 years,RENT,95000.0,Verified,Aug-11,Charged Off,debt_consolidation,210xx,MD,19.82,0.0,Jan-00,3.0,49.0,7.0,0.0,9011.0,54%,13.0,11433.12,11415.35,7380.7,3530.54,May-13,41.48,,Sep-13,1
21654,195655,193651,18000.0,18000.0,814.61,36 months,9.33,575.17,10+ years,OWN,102000.0,Not Verified,Jan-08,Fully Paid,debt_consolidation,756xx,TX,16.95,0.0,Jan-98,2.0,0.0,30.0,0.0,10463.0,8.20%,63.0,20705.85042,854.18,17999.99,2705.86,Jan-11,578.4,,Jun-12,0
2895,775126,977360,9600.0,9600.0,9600.0,36 months,15.99,337.47,4 years,MORTGAGE,65000.0,Not Verified,Jun-11,Fully Paid,debt_consolidation,402xx,KY,11.06,0.0,Jul-89,0.0,,10.0,0.0,8588.0,51.40%,27.0,11123.02549,11123.03,9600.0,1523.03,Sep-12,39.78,,Sep-12,0
28559,585651,752441,6250.0,6250.0,6079.65393,60 months,16.45,153.49,< 1 year,RENT,20000.0,Source Verified,Sep-10,Fully Paid,debt_consolidation,915xx,CA,16.92,0.0,Jul-05,0.0,,7.0,0.0,7794.0,82.90%,14.0,9209.056087,8856.68,6250.0,2959.06,Oct-15,161.78,,Jun-16,0
35330,452441,558407,5000.0,5000.0,4975.0,36 months,20.52,187.14,5 years,RENT,178000.0,Not Verified,Nov-09,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,331xx,FL,0.17,0.0,Mar-98,10.0,,5.0,0.0,444.0,82.80%,13.0,5923.70623,5894.09,5000.0,893.71,Nov-10,3633.55,Dec-10,Nov-10,0
17302,803406,1009164,7800.0,7800.0,7800.0,36 months,10.99,255.33,10+ years,MORTGAGE,74000.0,Not Verified,Jul-11,Fully Paid,wedding,200xx,DC,17.95,0.0,Aug-95,0.0,,17.0,0.0,23138.0,64.60%,40.0,9110.413164,9110.41,7800.0,1310.41,Nov-13,2229.7,,Jun-16,0
19354,877411,1092155,16000.0,16000.0,16000.0,60 months,17.99,406.21,10+ years,MORTGAGE,220000.0,Verified,Sep-11,Fully Paid,debt_consolidation,068xx,CT,18.09,0.0,Dec-90,2.0,,12.0,0.0,102330.0,88.20%,25.0,22231.42604,22231.43,16000.0,6231.43,May-14,9666.99,,Jun-16,0
21219,967719,1188457,3700.0,3700.0,3700.0,36 months,9.91,119.24,9 years,RENT,25000.0,Not Verified,Oct-11,Fully Paid,car,111xx,NY,6.14,2.0,Feb-97,0.0,15.0,5.0,0.0,1841.0,25.20%,10.0,3730.86,3730.86,3700.0,30.86,Nov-11,3731.28,,Nov-11,0
1595,823159,1031702,4200.0,4200.0,4200.0,60 months,15.99,102.12,1 year,RENT,15600.0,Verified,Jul-11,Fully Paid,other,617xx,IL,16.08,0.0,Jun-06,1.0,,5.0,0.0,5030.0,58.50%,13.0,5956.870009,5956.87,4200.0,1756.87,Apr-15,1581.25,,Nov-15,0
22553,1052979,1284553,20000.0,20000.0,20000.0,36 months,13.49,678.61,5 years,RENT,140000.0,Source Verified,Dec-11,Fully Paid,credit_card,100xx,NY,7.89,0.0,Nov-92,1.0,47.0,11.0,0.0,20631.0,75%,35.0,24429.42,24429.42,20000.0,4429.42,Nov-14,1394.6,,Jun-16,0
6709,474048,599518,21000.0,21000.0,20975.0,36 months,11.48,692.34,4 years,MORTGAGE,75000.0,Not Verified,Jan-10,Fully Paid,debt_consolidation,752xx,TX,15.63,0.0,Jan-89,1.0,,6.0,0.0,23860.0,55.50%,21.0,24925.05243,24895.38,21000.0,3925.05,Feb-13,729.85,,Feb-13,0
9026,799789,1005022,14400.0,14400.0,14400.0,60 months,21.36,392.5,2 years,RENT,42996.0,Source Verified,Jul-11,Fully Paid,debt_consolidation,191xx,PA,14.35,0.0,Dec-00,1.0,,4.0,0.0,12009.0,89.60%,7.0,19112.90313,19112.9,14400.0,4712.9,Aug-13,4703.69,,Aug-13,0
23204,615146,788816,4000.0,4000.0,3900.0,60 months,18.91,103.57,,RENT,36000.0,Verified,Nov-10,Does not meet the credit policy. Status:Fully Paid,small_business,782xx,TX,6.97,0.0,Jan-98,6.0,,6.0,1.0,1996.0,49.90%,20.0,5028.143437,4902.44,4000.0,1028.14,Jun-12,3273.77,Jun-12,May-12,0
31783,764195,964882,10000.0,10000.0,10000.0,36 months,7.49,311.02,10+ years,RENT,75000.0,Source Verified,May-11,Fully Paid,debt_consolidation,080xx,NJ,17.2,0.0,Nov-93,0.0,,6.0,0.0,10282.0,65.90%,21.0,11196.56943,11196.57,10000.0,1196.57,Jun-14,333.44,,Feb-16,0
23316,1003398,1229752,17000.0,17000.0,17000.0,36 months,6.03,517.41,10+ years,MORTGAGE,70000.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,809xx,CO,10.49,0.0,Nov-83,0.0,,20.0,0.0,12120.0,40.50%,52.0,18626.52584,18626.53,17000.0,1626.53,Nov-14,522.47,,Nov-14,0
17888,1012586,1239717,8000.0,8000.0,7981.641179,36 months,6.03,243.49,9 years,OWN,35400.0,Not Verified,Nov-11,Fully Paid,debt_consolidation,342xx,FL,9.42,0.0,Mar-86,0.0,,7.0,0.0,12151.0,38.10%,30.0,8765.414062,8744.13,8000.0,765.41,Nov-14,245.91,,Jun-16,0
30257,803555,1009328,18000.0,18000.0,6000.0,60 months,10.99,391.28,< 1 year,RENT,52000.0,Source Verified,Jul-11,Fully Paid,credit_card,945xx,CA,14.4,0.0,Oct-98,0.0,,9.0,0.0,14560.0,34.40%,19.0,22233.9935,7411.33,18000.0,4233.99,Apr-14,9726.86,,Apr-14,0
20694,978549,1201594,5500.0,5500.0,5500.0,60 months,21.28,149.67,2 years,RENT,18000.0,Not Verified,Nov-11,Charged Off,debt_consolidation,782xx,TX,18.87,0.0,Sep-08,2.0,,4.0,0.0,3088.0,70.20%,4.0,930.7,930.7,269.97,478.03,Apr-12,149.67,,Aug-12,1
34175,1036416,1266088,2800.0,2800.0,2800.0,36 months,10.65,91.21,2 years,MORTGAGE,90000.0,Not Verified,Dec-11,Fully Paid,medical,306xx,GA,18.83,1.0,Aug-87,2.0,10.0,8.0,0.0,2309.0,52.50%,27.0,3283.349552,3283.35,2800.0,483.35,Dec-14,95.87,,Jun-16,0
22531,127179,127175,5000.0,5000.0,200.0,36 months,10.91,163.48,9 years,RENT,35000.0,Not Verified,Sep-07,Does not meet the credit policy. Status:Charged Off,debt_consolidation,218xx,MD,1.2,0.0,Jan-06,2.0,0.0,3.0,0.0,350.0,31.80%,3.0,2592.22,103.11,1886.94,564.31,Dec-08,163.48,Dec-09,Dec-09,1
31494,721289,915839,7000.0,7000.0,7000.0,60 months,10.0,148.73,7 years,MORTGAGE,84000.0,Not Verified,Apr-11,Fully Paid,home_improvement,432xx,OH,15.26,0.0,Nov-97,0.0,,11.0,0.0,14164.0,63%,23.0,8924.811635,8924.81,7000.0,1924.81,May-16,1.01,,May-16,0
7150,382865,412805,7200.0,7200.0,7154.956114,36 months,13.79,245.35,10+ years,RENT,31944.0,Not Verified,Mar-09,Fully Paid,debt_consolidation,100xx,NY,22.13,0.0,Nov-02,0.0,68.0,10.0,0.0,7458.0,64.30%,24.0,8832.306631,8776.14,7200.0,1632.31,Mar-12,251.52,,Jun-16,0
29084,495772,635116,5000.0,5000.0,5000.0,36 months,12.73,167.84,2 years,RENT,45000.0,Verified,Mar-10,Fully Paid,debt_consolidation,207xx,MD,14.43,0.0,Nov-99,0.0,78.0,6.0,1.0,1507.0,44.30%,17.0,6037.939191,6037.94,5000.01,1037.93,Mar-13,317.57,,Mar-13,0
31001,753732,953406,6600.0,6600.0,6600.0,36 months,11.49,217.62,< 1 year,RENT,26240.0,Not Verified,May-11,Charged Off,small_business,100xx,NY,19.57,0.0,Feb-02,0.0,,10.0,0.0,9634.0,74.70%,13.0,2345.66,2345.66,1608.88,562.42,Apr-12,217.62,,Aug-12,1
21294,568290,731081,1000.0,1000.0,1000.0,36 months,10.75,32.63,< 1 year,OWN,30000.0,Source Verified,Aug-10,Does not meet the credit policy. Status:Fully Paid,credit_card,130xx,NY,21.32,1.0,Nov-03,5.0,21.0,12.0,0.0,1411.0,7.30%,17.0,1166.362675,1166.36,1000.0,166.36,Feb-13,255.9,Mar-13,Feb-13,0
26043,999353,1225132,10000.0,10000.0,10000.0,36 months,9.91,322.25,,MORTGAGE,37200.0,Verified,Dec-11,Fully Paid,major_purchase,244xx,VA,23.81,0.0,Mar-75,0.0,40.0,12.0,0.0,10170.0,32.30%,29.0,11600.97881,11600.98,10000.0,1600.98,Dec-14,337.47,,Dec-14,0
17748,217041,215591,10000.0,10000.0,800.0,36 months,9.51,320.38,< 1 year,RENT,55000.0,Not Verified,Jan-08,Fully Paid,debt_consolidation,336xx,FL,7.59,0.0,Aug-01,1.0,0.0,13.0,0.0,8382.0,20.40%,20.0,11242.19229,899.48,10000.0,1242.19,Oct-09,4835.56,,Aug-14,0
19413,849806,1061552,11000.0,11000.0,11000.0,36 months,7.49,342.12,< 1 year,MORTGAGE,80000.0,Verified,Aug-11,Fully Paid,debt_consolidation,300xx,GA,13.72,0.0,Jul-99,0.0,,17.0,0.0,16276.0,48.20%,34.0,11659.60195,11659.6,11000.0,659.6,Jul-12,8243.61,,Jun-16,0
6891,618757,793132,6000.0,6000.0,5975.0,36 months,9.25,191.5,10+ years,MORTGAGE,45996.0,Not Verified,Nov-10,Charged Off,debt_consolidation,329xx,FL,18.86,0.0,Sep-00,0.0,,9.0,0.0,12495.0,76.20%,24.0,5989.14,5964.32,5061.17,875.28,Aug-13,26.45,,Jan-14,1
19396,515514,666362,25000.0,18550.0,18336.38178,36 months,13.48,629.33,10+ years,MORTGAGE,150000.0,Verified,May-10,Does not meet the credit policy. Status:Fully Paid,home_improvement,980xx,WA,8.33,0.0,Mar-91,6.0,,17.0,0.0,141348.0,12%,54.0,22655.95472,22350.67,18550.0,4105.95,May-13,677.58,Jun-13,Feb-14,0
28170,592509,760969,12000.0,12000.0,11875.0,60 months,17.19,299.46,< 1 year,RENT,45000.0,Verified,Oct-10,Fully Paid,small_business,125xx,NY,21.07,0.0,Aug-02,0.0,,9.0,0.0,21894.0,75.20%,14.0,17430.97708,17249.4,12000.0,5430.98,Jun-14,4574.03,,Jul-14,0
3821,535095,691475,20000.0,20000.0,18239.02477,60 months,20.9,539.95,< 1 year,MORTGAGE,77500.0,Source Verified,Jun-10,Fully Paid,debt_consolidation,802xx,CO,23.07,0.0,Aug-02,0.0,31.0,11.0,0.0,26680.0,90.70%,22.0,32317.44,28164.9,20000.0,12317.44,Mar-15,2636.76,,Mar-15,0
33534,670599,857303,10000.0,10000.0,10000.0,36 months,12.68,335.41,10+ years,RENT,120000.0,Source Verified,Feb-11,Fully Paid,debt_consolidation,070xx,NJ,0.78,2.0,Dec-96,1.0,7.0,5.0,0.0,3041.0,28.40%,15.0,11070.33621,11070.34,10000.0,1070.34,Feb-12,4388.21,,Sep-13,0
28727,887115,1103148,20000.0,20000.0,20000.0,36 months,18.64,729.49,8 years,RENT,105000.0,Verified,Sep-11,Fully Paid,debt_consolidation,100xx,NY,4.72,0.0,Apr-00,1.0,,10.0,0.0,14216.0,66.70%,15.0,25874.71994,25874.72,20000.0,5874.72,Feb-14,6193.88,,May-16,0
9290,488251,622586,8000.0,8000.0,8000.0,36 months,7.14,247.52,5 years,RENT,50000.0,Not Verified,Feb-10,Fully Paid,major_purchase,190xx,PA,22.13,0.0,Apr-95,0.0,,10.0,0.0,13088.0,42.60%,18.0,8911.22444,8911.22,8000.0,911.22,Mar-13,262.2,,Mar-13,0
9551,737079,934179,12000.0,12000.0,12000.0,60 months,17.88,303.94,10+ years,MORTGAGE,54996.0,Not Verified,Apr-11,Fully Paid,home_improvement,327xx,FL,15.14,0.0,Dec-01,2.0,,7.0,0.0,11555.0,46.20%,12.0,17604.18586,17604.19,12000.0,5604.19,Dec-14,4850.35,,Dec-14,0
1789,621303,796272,6600.0,6600.0,6600.0,36 months,12.61,221.15,7 years,MORTGAGE,50000.0,Verified,Nov-10,Fully Paid,credit_card,763xx,TX,14.54,0.0,Nov-99,0.0,73.0,16.0,0.0,22368.0,68.80%,26.0,7896.550407,7896.55,6600.0,1296.55,Jun-13,809.77,,Jun-13,0
3253,890691,1107445,35000.0,35000.0,34833.90066,60 months,13.49,805.17,10+ years,MORTGAGE,60000.0,Source Verified,Sep-11,Fully Paid,debt_consolidation,770xx,TX,19.04,0.0,Sep-78,2.0,,8.0,0.0,202.0,0.40%,26.0,45840.0763,45529.58,35000.0,10840.08,Oct-14,17673.34,,Oct-14,0
28151,529267,684457,5000.0,5000.0,5000.0,36 months,14.72,172.65,1 year,RENT,30240.0,Source Verified,Jun-10,Fully Paid,other,261xx,WV,10.28,0.0,Oct-04,1.0,,11.0,0.0,4202.0,84%,11.0,6215.564782,6215.56,5000.0,1215.56,Jun-13,183.08,,Apr-15,0
3634,642837,822738,7800.0,7800.0,7300.0,36 months,6.91,240.53,< 1 year,MORTGAGE,79000.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,150xx,PA,15.05,0.0,Aug-95,1.0,,10.0,0.0,18970.0,51.40%,32.0,8610.766397,8058.81,7800.0,810.77,May-13,2122.3,,Jun-16,0
28874,405274,452852,25000.0,25000.0,10549.99886,36 months,11.26,821.59,9 years,MORTGAGE,84000.0,Verified,May-09,Charged Off,home_improvement,922xx,CA,7.0,0.0,Sep-89,3.0,77.0,6.0,0.0,6024.0,39.90%,26.0,4105.8,1731.5,2988.79,1117.01,Nov-09,821.59,,Jun-16,1
14361,544631,702541,7400.0,7400.0,7400.0,60 months,11.12,161.34,3 years,RENT,21636.0,Not Verified,Jul-10,Fully Paid,debt_consolidation,975xx,OR,20.19,0.0,Apr-00,0.0,,8.0,0.0,2267.0,17%,16.0,9657.660007,9657.66,7400.0,2257.66,Feb-15,1125.43,,Feb-15,0
